"('cleaned', 'due', 'difference')",1
"('support', 'bars', 'said')",1
"('comprising', 'protector', 'cover')",1
"('convertible', 'first', 'second')",1
"('said', 'covering', 'member')",1
"('approximately', 'times', 'first')",1
"('one', 'adhesive', 'section')",1
"('foam', 'seat', 'set')",1
"('wall', 'aperture', 'jet')",1
"('including', 'upper', 'wall')",1
"('claim', 'wherein', 'semiconductor')",1
"('control', 'means', 'adjusting')",1
"('flowing', 'said', 'nozzle')",1
"('ends', 'bars', 'elevated')",1
"('substantially', 'water', 'resistant')",1
"('rim', 'located', 'side')",1
"('support', 'member', 'defined')",1
"('outer', 'bathtub', 'side')",1
"('consisting', 'rubber', 'synthetic')",1
"('support', 'seat', 'detachably')",1
"('therein', 'faucet', 'support')",1
"('relative', 'said', 'wall')",1
"('material', 'comprises', 'polyurethane')",1
"('contact', 'side', 'scrubbing')",1
"('substrate', 'apparatus', 'defined')",1
"('nozzle', 'tube', 'plurality')",1
"('may', 'washed', 'showered')",1
"('articulatable', 'non', 'rotating')",1
"('said', 'nozzle', 'plurality')",1
"('stream', 'said', 'nozzle')",1
"('flow', 'rate', 'least')",1
"('handy', 'spray', 'faucet')",1
"('position', 'outer', 'side')",1
"('mounted', 'sliding', 'advancement')",1
"('one', 'arm', 'portion')",1
"('due', 'friction', 'difference')",1
"('material', 'said', 'cushioning')",1
"('seat', 'onto', 'said')",1
"('device', 'protecting', 'perineum')",1
"('wherein', 'said', 'positioning')",1
"('independently', 'faucet', 'support')",1
"('said', 'rails', 'said')",1
"('filling', 'pieces', 'occupying')",1
"('convex', 'portion', 'formed')",1
"('seat', 'convex', 'portion')",1
"('constructed', 'detachable', 'said')",1
"('air', 'accumulator', 'accumulates')",1
"('elastic', 'permeable', 'material')",1
"('non', 'rotatable', 'nozzle')",1
"('assembly', 'claim', 'combination')",1
"('enclosure', 'non', 'rotatable')",1
"('members', 'operatively', 'engaging')",1
"('means', 'extending', 'ledge')",1
"('pouch', 'top', 'end')",1
"('ratio', 'ventilated', 'sleep')",1
"('positioned', 'center', 'region')",1
"('main', 'body', 'faucet')",1
"('seat', 'assembly', 'including')",1
"('detachable', 'said', 'plurality')",1
"('tearable', 'perforation', 'torn')",1
"('assembly', 'directable', 'stationary')",1
"('canted', 'apertures', 'passing')",1
"('PVA', 'scrubber', 'defined')",1
"('faster', 'first', 'speed')",1
"('water', 'air', 'separated')",1
"('times', 'first', 'speed')",1
"('first', 'speed', 'contacts')",1
"('including', 'adhesive', 'section')",1
"('legs', 'extend', 'downwardly')",1
"('side', 'upper', 'walls')",1
"('one', 'body', 'part')",1
"('seat', 'bars', 'inner')",1
"('support', 'seat', 'grip')",1
"('height', 'generally', 'inch')",1
"('member', 'engages', 'internal')",1
"('part', 'portions', 'communication')",1
"('support', 'seat', 'plurality')",1
"('enclose', 'feet', 'user')",1
"('selectively', 'extended', 'said')",1
"('tightening', 'member', 'plurality')",1
"('actuated', 'person', 'seated')",1
"('faucet', 'mounting', 'hole')",1
"('semiconductor', 'substrate', 'apparatus')",1
"('front', 'edge', 'back')",1
"('plate', 'bottom', 'surface')",1
"('cover', 'pouch', 'top')",1
"('said', 'securing', 'means')",1
"('base', 'plate', 'bottom')",1
